"schema_name","table_name","column_name","data_type"
pems,t_mb_config_ys,updatetime,timestamp without time zone
pems,t_mb_config_ys,remark,text
pems,t_mb_config_ys,description,text
pems,t_mb_config_ys,used,integer
pems,t_mb_config_ys,initialsize,integer
pems,t_mb_config_ys,maxwait,integer
pems,t_mb_config_ys,minidle,integer
pems,t_mb_config_ys,timebetweenevictionrunsmillis,bigint
pems,t_mb_config_ys,minevictableidletimemillis,bigint
pems,t_mb_config_ys,validationquery,character varying(20)
pems,t_mb_leavemessagerec4rpt,id,integer
pems,t_mb_leavemessagerec4rpt,originid,integer
pems,t_mb_leavemessagerec4rpt,openid,character varying(64)
pems,t_mb_leavemessagerec4rpt,nickname1,character varying(128)
pems,t_mb_leavemessagerec4rpt,leavename,character varying(64)
pems,t_mb_leavemessagerec4rpt,email,character varying(100)
pems,t_mb_leavemessagerec4rpt,tel,character varying(50)
pems,t_mb_leavemessagerec4rpt,reason,character varying(200)
pems,t_mb_leavemessagerec4rpt,content,character varying(500)
pems,t_mb_leavemessagerec4rpt,createtime,timestamp without time zone
pems,t_mb_leavemessagerec4rpt,accessurl,character varying(200)
pems,t_mb_leavemessagerec4rpt,expectreplytype,character varying(1)
pems,t_mb_leavemessagerec4rpt,expectreplytime,character varying(100)
pems,t_mb_leavemessagerec4rpt,replyman,character varying(50)
pems,t_mb_leavemessagerec4rpt,replycontent,character varying(500)
pems,t_mb_leavemessagerec4rpt,replytime,timestamp without time zone
pems,t_mb_leavemessagerec4rpt,replytype,character varying(1)
pems,t_mb_leavemessagerec4rpt,replyresult,character varying(1)
pems,t_mb_leavemessagerec4rpt,memo,character varying(500)
pems,t_mb_leavemessagerec4rpt,syntime,timestamp without time zone
pems,t_mb_messagelog4rpt,id,integer
pems,t_mb_messagelog4rpt,openid,character varying(64)
pems,t_mb_messagelog4rpt,nickname,character varying(128)
pems,t_mb_messagelog4rpt,createtime,timestamp without time zone
pems,t_mb_messagelog4rpt,msgtype,character varying(64)
pems,t_mb_messagelog4rpt,content,text
pems,t_mb_messagelog4rpt,msgid,character varying(64)
pems,t_mb_messagelog4rpt,answertime,timestamp without time zone
pems,t_mb_messagelog4rpt,sessiontype,integer
pems,t_mb_messagelog4rpt,sessionid,character varying(50)
pems,t_mb_messagelog4rpt,ifread,character varying(1)
pems,t_mb_messagelog4rpt,readtime,timestamp without time zone
pems,t_mb_messagelog4rpt,isget,character varying(1)
pems,t_mb_messagelog4rpt,gettime,timestamp without time zone
pems,t_mb_messagelog4rpt,insertdatetime,timestamp without time zone
pems,t_mb_messagelog4rpt,recognition,text
pems,t_mb_messagelog4rpt,originid,integer
pems,t_mb_messagelog4rpt,origintype,character varying(20)
pems,t_mb_messagelog4rpt,logcreattime,timestamp without time zone
pems,t_mb_messagelog4rpt,iswarmwd,character varying(1)
pems,t_mb_messagelog4rpt,warmwdlevel,integer
pems,t_mb_messagelog4rpt,warmwd,character varying(50)
pems,t_mb_messagelog4rpt,synflag,integer
pems,t_mb_messagelog4rpt,ctimestamp,bigint
pems,t_mb_messagesendlog4rpt,id,integer
pems,t_mb_messagesendlog4rpt,openid,character varying(64)
pems,t_mb_messagesendlog4rpt,nickname,character varying(128)
pems,t_mb_messagesendlog4rpt,msgtype,character varying(64)
pems,t_mb_messagesendlog4rpt,createtime,timestamp without time zone
pems,t_mb_messagesendlog4rpt,content,text
pems,t_mb_messagesendlog4rpt,msgid,character varying(64)
pems,t_mb_messagesendlog4rpt,sessiontype,integer
pems,t_mb_messagesendlog4rpt,sessionid,character varying(50)
pems,t_mb_messagesendlog4rpt,issend,character varying(1)
pems,t_mb_messagesendlog4rpt,sendtime,timestamp without time zone
pems,t_mb_messagesendlog4rpt,retrytimes,integer
pems,t_mb_messagesendlog4rpt,reptime,integer
pems,t_mb_messagesendlog4rpt,originid,integer
pems,t_mb_messagesendlog4rpt,origintype,character varying(20)
pems,t_mb_messagesendlog4rpt,logcreattime,timestamp without time zone
pems,t_mb_messagesendlog4rpt,isget,character varying(1)
pems,t_mb_messagesendlog4rpt,gettime,timestamp without time zone
pems,t_mb_messagesendlog4rpt,agentid,character varying(64)
pems,t_mb_messagesendlog4rpt,isautoreply,character varying(1)
pems,t_mb_messagesendlog4rpt,synflag,integer
pems,t_mb_messagesendlog4rpt,ctimestamp,bigint
pems,t_mb_record4daycalu,tablename,character varying(50)
pems,t_mb_record4daycalu,countdate,character varying(50)
pems,t_mb_record4daycalu,lastdatetime,timestamp without time zone
pems,t_mb_record4hourcalu,tablename,character varying(50)
pems,t_mb_record4hourcalu,lastdatetime,timestamp without time zone
pems,t_mb_record4monthcalu,tablename,character varying(50)
pems,t_mb_record4monthcalu,countdate,character varying(50)
pems,t_mb_record4monthcalu,lastdatetime,timestamp without time zone
pems,t_mb_sat4rpt,id,integer
pems,t_mb_sat4rpt,openid,character varying(64)
pems,t_mb_sat4rpt,nickname,character varying(128)
pems,t_mb_sat4rpt,agentid,character varying(64)
pems,t_mb_sat4rpt,sessionid,character varying(50)
pems,t_mb_sat4rpt,createtime,timestamp without time zone
pems,t_mb_sat4rpt,satmsg,character varying(2000)
pems,t_mb_sat4rpt,satvalues,character varying(200)
pems,t_mb_sat4rpt,sat,character varying(50)
pems,t_mb_sat4rpt,satscore,integer
pems,t_mb_sat4rpt,satflag,integer
pems,t_mb_sat4rpt,sattime,timestamp without time zone
pems,t_mb_sat4rpt,originid,integer
pems,t_mb_sat4rpt,dissatcontent,character varying(50)
pems,t_mb_sat4rpt,memo,character varying(500)
pems,t_mb_sat4rpt,issolve,character varying(1)
pems,t_mb_sat4rpt,istj,integer
pems,t_mb_sat4rpt,syntime,timestamp without time zone
pems,t_mb_sat4rpt,synflag,integer
pems,t_mb_sessionfilerec4rpt,recid,integer
pems,t_mb_sessionfilerec4rpt,openid,character varying(64)
pems,t_mb_sessionfilerec4rpt,nickname,character varying(128)
pems,t_mb_sessionfilerec4rpt,sessionid,character varying(50)
pems,t_mb_sessionfilerec4rpt,cusid,integer
pems,t_mb_sessionfilerec4rpt,phonemodel,character varying(255)
pems,t_mb_sessionfilerec4rpt,phonesn,character varying(255)
pems,t_mb_sessionfilerec4rpt,complaintflag,character varying(2)
pems,t_mb_sessionfilerec4rpt,fileremark,character varying(500)
pems,t_mb_sessionfilerec4rpt,callbacktime,timestamp without time zone
pems,t_mb_sessionfilerec4rpt,callbackremark,character varying(500)
pems,t_mb_sessionfilerec4rpt,createtime,timestamp without time zone
pems,t_mb_sessionfilerec4rpt,originid,integer
pems,t_mb_sessionfirstreply4day,recid,integer
pems,t_mb_sessionfirstreply4day,countdate,date
pems,t_mb_sessionfirstreply4day,agentgroupid,integer
pems,t_mb_sessionfirstreply4day,agentgroupname,character varying(100)
pems,t_mb_sessionfirstreply4day,agentid,integer
pems,t_mb_sessionfirstreply4day,agentname,character varying(50)
pems,t_mb_sessionfirstreply4day,origintype,character varying(20)
pems,t_mb_sessionfirstreply4day,originid,integer
pems,t_mb_sessionfirstreply4day,originname,character varying(200)
pems,t_mb_sessionfirstreply4day,firstlong_1,integer
pems,t_mb_sessionfirstreply4day,firstlong_2,integer
pems,t_mb_sessionfirstreply4day,firstlong_3,integer
pems,t_mb_sessionfirstreply4day,firstlong_4,integer
pems,t_mb_sessionfirstreply4day,firstlong_5,integer
pems,t_mb_sessionfirstreply4day,createdate,timestamp without time zone
pems,t_mb_sessionfirstreply4day,vdnid,integer
pems,t_mb_sessionfirstreply4hour,recid,integer
pems,t_mb_sessionfirstreply4hour,countdate,date
pems,t_mb_sessionfirstreply4hour,hour,integer
pems,t_mb_sessionfirstreply4hour,agentgroupid,integer
pems,t_mb_sessionfirstreply4hour,agentgroupname,character varying(100)
pems,t_mb_sessionfirstreply4hour,agentid,integer
pems,t_mb_sessionfirstreply4hour,agentname,character varying(50)
pems,t_mb_sessionfirstreply4hour,origintype,character varying(20)
pems,t_mb_sessionfirstreply4hour,originid,integer
pems,t_mb_sessionfirstreply4hour,originname,character varying(200)
pems,t_mb_sessionfirstreply4hour,firstlong_1,integer
pems,t_mb_sessionfirstreply4hour,firstlong_2,integer
pems,t_mb_sessionfirstreply4hour,firstlong_3,integer
pems,t_mb_sessionfirstreply4hour,firstlong_4,integer
pems,t_mb_sessionfirstreply4hour,firstlong_5,integer
pems,t_mb_sessionfirstreply4hour,createdate,timestamp without time zone
pems,t_mb_sessionfirstreply4hour,vdnid,integer
pems,t_mb_sessionfirstreply4month,recid,integer
pems,t_mb_sessionfirstreply4month,year,integer
pems,t_mb_sessionfirstreply4month,month,integer
pems,t_mb_sessionfirstreply4month,agentgroupid,integer
pems,t_mb_sessionfirstreply4month,agentgroupname,character varying(100)
pems,t_mb_sessionfirstreply4month,agentid,integer
pems,t_mb_sessionfirstreply4month,agentname,character varying(50)
pems,t_mb_sessionfirstreply4month,origintype,character varying(20)
pems,t_mb_sessionfirstreply4month,originid,integer
pems,t_mb_sessionfirstreply4month,originname,character varying(200)
pems,t_mb_sessionfirstreply4month,firstlong_1,integer
pems,t_mb_sessionfirstreply4month,firstlong_2,integer
pems,t_mb_sessionfirstreply4month,firstlong_3,integer
pems,t_mb_sessionfirstreply4month,firstlong_4,integer
pems,t_mb_sessionfirstreply4month,firstlong_5,integer
pems,t_mb_sessionfirstreply4month,createdate,timestamp without time zone
pems,t_mb_sessionfirstreply4month,vdnid,integer
pems,t_mb_sessionlable,labid,integer
pems,t_mb_sessionlable,labname,character varying(50)
pems,t_mb_sessionlable,parentid,integer
pems,t_mb_sessionlable,remark,character varying(500)
pems,t_mb_sessionlable,vdnid,character varying(10)
pems,t_mb_sessionlable,enable,integer
pems,t_mb_sessionlable,seq,integer
pems,t_mb_sessionlable,idpath,character varying(200)
pems,t_mb_sessionlable,namepath,character varying(500)
pems,t_mb_sessionlable,ishotpoint,character varying(1)
pems,t_mb_sessionlablerec,labid,integer
pems,t_mb_sessionlablerec,labname,character varying(50)
pems,t_mb_sessionlablerec,parentid,integer
pems,t_mb_sessionlablerec,remark,character varying(500)
pems,t_mb_sessionlablerec,enable,integer
pems,t_mb_sessionlablerec,seq,integer
pems,t_mb_sessionlablerec,vdnid,character varying(10)
pems,t_mb_sessionlablerec4rpt,recid,integer
pems,t_mb_sessionlablerec4rpt,openid,character varying(64)
pems,t_mb_sessionlablerec4rpt,nickname,character varying(128)
pems,t_mb_sessionlablerec4rpt,sessionid,character varying(50)
pems,t_mb_sessionlablerec4rpt,labid,integer
pems,t_mb_sessionlablerec4rpt,labmsg,character varying(300)
pems,t_mb_sessionlablerec4rpt,remark,character varying(300)
pems,t_mb_sessionlablerec4rpt,createtime,timestamp without time zone
pems,t_mb_sessionlablerec4rpt,originid,integer
pems,t_mb_sessionlablerec4rpt,labpath,character varying(200)
pems,t_mb_sessionlablerec4rpt,synflag,integer
pems,t_mb_sessionlablerec4rpt,syntime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,id,integer
pems,t_mb_sessionmsg4rpt,openid,character varying(64)
pems,t_mb_sessionmsg4rpt,nickname,character varying(128)
pems,t_mb_sessionmsg4rpt,msessionid,character varying(50)
pems,t_mb_sessionmsg4rpt,sessionid,character varying(50)
pems,t_mb_sessionmsg4rpt,agentid,character varying(64)
pems,t_mb_sessionmsg4rpt,handletype,character varying(1)
pems,t_mb_sessionmsg4rpt,skillid,integer
pems,t_mb_sessionmsg4rpt,skilllevel,integer
pems,t_mb_sessionmsg4rpt,agentgroupid,integer
pems,t_mb_sessionmsg4rpt,priority,integer
pems,t_mb_sessionmsg4rpt,isleavemsg,character varying(1)
pems,t_mb_sessionmsg4rpt,createtime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,endtime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,kstime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,jstime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,firstreplytime,integer
pems,t_mb_sessionmsg4rpt,agentreptime,integer
pems,t_mb_sessionmsg4rpt,maxreptime,integer
pems,t_mb_sessionmsg4rpt,minreptime,integer
pems,t_mb_sessionmsg4rpt,queuebegintime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,queueendtime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,itrbegintime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,itrendtime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,itrtime,integer
pems,t_mb_sessionmsg4rpt,robotbegintime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,robotendtime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,robottime,integer
pems,t_mb_sessionmsg4rpt,queuetime,integer
pems,t_mb_sessionmsg4rpt,logcreattime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,agentreplycount,integer
pems,t_mb_sessionmsg4rpt,originid,integer
pems,t_mb_sessionmsg4rpt,originname,character varying(200)
pems,t_mb_sessionmsg4rpt,origintype,character varying(20)
pems,t_mb_sessionmsg4rpt,leavemagentid,character varying(64)
pems,t_mb_sessionmsg4rpt,leavemdate,timestamp without time zone
pems,t_mb_sessionmsg4rpt,requestcount,integer
pems,t_mb_sessionmsg4rpt,ifqueue,character varying(1)
pems,t_mb_sessionmsg4rpt,iscallback,character varying(1)
pems,t_mb_sessionmsg4rpt,quefinishtype,character varying(2)
pems,t_mb_sessionmsg4rpt,istransfer,character varying(1)
pems,t_mb_sessionmsg4rpt,im_intotime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,im_keeptime,integer
pems,t_mb_sessionmsg4rpt,im_ip,character varying(20)
pems,t_mb_sessionmsg4rpt,im_address,character varying(100)
pems,t_mb_sessionmsg4rpt,im_accesssource,text
pems,t_mb_sessionmsg4rpt,im_wd,character varying(50)
pems,t_mb_sessionmsg4rpt,iswarmwd,character varying(255)
pems,t_mb_sessionmsg4rpt,warmwdlevel,integer
pems,t_mb_sessionmsg4rpt,isovertime,integer
pems,t_mb_sessionmsg4rpt,closetype,character varying(1)
pems,t_mb_sessionmsg4rpt,responsetimes,integer
pems,t_mb_sessionmsg4rpt,vdnid,integer
pems,t_mb_sessionmsg4rpt,leavetime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,startype,integer
pems,t_mb_sessionmsg4rpt,syntime,timestamp without time zone
pems,t_mb_sessionmsg4rpt,synflag,integer
pems,t_mb_sessionmsg4rpt,handlestatus,character varying(1)
pems,t_mb_sessionmsg4rpt,ctimestamp,bigint
pems,t_mb_sessionqueue4day,recid,integer
pems,t_mb_sessionqueue4day,countdate,date
pems,t_mb_sessionqueue4day,agentgroupid,integer
pems,t_mb_sessionqueue4day,agentgroupname,character varying(100)
pems,t_mb_sessionqueue4day,origintype,character varying(20)
pems,t_mb_sessionqueue4day,originid,integer
pems,t_mb_sessionqueue4day,originname,character varying(200)
pems,t_mb_sessionqueue4day,sessionqty,integer
pems,t_mb_sessionqueue4day,successqty,integer
pems,t_mb_sessionqueue4day,failqty,integer
pems,t_mb_sessionqueue4day,timeoutqty,integer
pems,t_mb_sessionqueue4day,averagetime,integer
pems,t_mb_sessionqueue4day,maxtime,integer
pems,t_mb_sessionqueue4day,mintime,integer
pems,t_mb_sessionqueue4day,inqty0,integer
pems,t_mb_sessionqueue4day,inqty1,integer
pems,t_mb_sessionqueue4day,inqty2,integer
pems,t_mb_sessionqueue4day,inqty3,integer
pems,t_mb_sessionqueue4day,inqty4,integer
pems,t_mb_sessionqueue4day,inqty5,integer
pems,t_mb_sessionqueue4day,inqty6,integer
pems,t_mb_sessionqueue4day,inqty7,integer
pems,t_mb_sessionqueue4day,inqty8,integer
pems,t_mb_sessionqueue4day,inqty9,integer
pems,t_mb_sessionqueue4day,inqty10,integer
pems,t_mb_sessionqueue4day,inqty11,integer
pems,t_mb_sessionqueue4day,inqty12,integer
pems,t_mb_sessionqueue4day,inqty13,integer
pems,t_mb_sessionqueue4day,inqty14,integer
pems,t_mb_sessionqueue4day,inqty15,integer
pems,t_mb_sessionqueue4day,inqty16,integer
pems,t_mb_sessionqueue4day,inqty17,integer
pems,t_mb_sessionqueue4day,inqty18,integer
pems,t_mb_sessionqueue4day,inqty19,integer
pems,t_mb_sessionqueue4day,inqty20,integer
pems,t_mb_sessionqueue4day,inqty21,integer
pems,t_mb_sessionqueue4day,inqty22,integer
pems,t_mb_sessionqueue4day,inqty23,integer
pems,t_mb_sessionqueue4day,queqty0,integer
pems,t_mb_sessionqueue4day,queqty1,integer
pems,t_mb_sessionqueue4day,queqty2,integer
pems,t_mb_sessionqueue4day,queqty3,integer
pems,t_mb_sessionqueue4day,queqty4,integer
pems,t_mb_sessionqueue4day,queqty5,integer
pems,t_mb_sessionqueue4day,queqty6,integer
pems,t_mb_sessionqueue4day,queqty7,integer
pems,t_mb_sessionqueue4day,queqty8,integer
pems,t_mb_sessionqueue4day,queqty9,integer
pems,t_mb_sessionqueue4day,queqty10,integer
pems,t_mb_sessionqueue4day,queqty11,integer
pems,t_mb_sessionqueue4day,queqty12,integer
pems,t_mb_sessionqueue4day,queqty13,integer
pems,t_mb_sessionqueue4day,queqty14,integer
pems,t_mb_sessionqueue4day,queqty15,integer
pems,t_mb_sessionqueue4day,queqty16,integer
pems,t_mb_sessionqueue4day,queqty17,integer
pems,t_mb_sessionqueue4day,queqty18,integer
pems,t_mb_sessionqueue4day,queqty19,integer
pems,t_mb_sessionqueue4day,queqty20,integer
pems,t_mb_sessionqueue4day,queqty21,integer
pems,t_mb_sessionqueue4day,queqty22,integer
pems,t_mb_sessionqueue4day,queqty23,integer
pems,t_mb_sessionqueue4day,createdate,timestamp without time zone
pems,t_mb_sessionqueue4day,vdnid,integer
